Layers,Step,Autograd_Loss,PGF_Loss,Auto_Time,Auto_Mem_MB,PGF_Time,PGF_Mem_MB
2,38,2.7355966567993164,2.7355384826660156,0.6176447868347168,188.80908203125,0.587566614151001,44.0654296875
2,39,2.7330195903778076,2.7334933280944824,0.5879249572753906,188.80908203125,0.7390196323394775,50.06787109375
2,40,2.6536028385162354,2.6545591354370117,0.593592643737793,188.80908203125,0.5909967422485352,44.0654296875
2,41,2.7469849586486816,2.7480008602142334,0.5394220352172852,188.80908203125,0.72377610206604,50.06787109375
2,42,2.8296709060668945,2.829982042312622,0.5285820960998535,188.80908203125,0.5489771366119385,44.0654296875
2,43,2.7103774547576904,2.7118492126464844,0.5006825923919678,188.80908203125,0.7276453971862793,50.06787109375
2,44,2.758612871170044,2.759730577468872,0.6376256942749023,188.80908203125,0.5946788787841797,44.0654296875
2,45,2.779362916946411,2.778797149658203,0.6355764865875244,188.80908203125,0.8016254901885986,50.06787109375
2,46,2.744400978088379,2.744626760482788,0.6054325103759766,188.80908203125,0.5583202838897705,44.0654296875
2,47,2.626675605773926,2.627302408218384,0.6095390319824219,188.80908203125,0.8126070499420166,50.06787109375
2,48,2.701150417327881,2.7025039196014404,0.6515460014343262,188.80908203125,0.5691025257110596,44.0654296875
2,49,2.7087109088897705,2.7092530727386475,0.618851900100708,188.80908203125,0.8045446872711182,50.06787109375
2,50,2.8415088653564453,2.8407890796661377,0.611870527267456,188.80908203125,0.538804292678833,44.0654296875
2,51,2.8843941688537598,2.8862171173095703,0.5886614322662354,188.80908203125,0.8572952747344971,50.06787109375
2,52,2.73972487449646,2.7398316860198975,0.6428370475769043,188.80908203125,0.5969371795654297,44.0654296875
2,53,2.67089581489563,2.671708583831787,0.6705307960510254,188.80908203125,1.0415740013122559,50.06787109375
2,54,2.713632583618164,2.7135820388793945,0.6553599834442139,188.80908203125,0.6450061798095703,44.0654296875
2,55,2.7072527408599854,2.7075891494750977,0.6414241790771484,188.80908203125,0.8409192562103271,50.06787109375
2,56,2.6219968795776367,2.622469186782837,0.6620287895202637,188.80908203125,0.615231990814209,44.0654296875
2,57,2.640202522277832,2.640091896057129,0.6001853942871094,188.80908203125,0.8192949295043945,50.06787109375
2,58,2.7508912086486816,2.7503552436828613,0.6172959804534912,188.80908203125,0.5664432048797607,44.0654296875
2,59,2.7715725898742676,2.771153688430786,0.6100356578826904,188.80908203125,0.831204891204834,50.06787109375
2,60,2.6977005004882812,2.6980528831481934,0.6204159259796143,188.80908203125,0.6103999614715576,44.0654296875
2,61,2.7548208236694336,2.7548558712005615,0.5951151847839355,188.80908203125,0.8110542297363281,50.06787109375
2,62,2.802739143371582,2.802525520324707,0.6792941093444824,188.80908203125,0.7171428203582764,44.0654296875
2,63,2.7456917762756348,2.747121810913086,0.5938591957092285,188.80908203125,0.8291459083557129,50.06787109375
2,64,2.669248580932617,2.6693899631500244,0.6155412197113037,188.80908203125,0.6148281097412109,44.0654296875
2,65,2.7241311073303223,2.7235255241394043,0.6209104061126709,188.80908203125,0.8081808090209961,50.06787109375
2,66,2.7015819549560547,2.699493408203125,0.6165735721588135,188.80908203125,0.6202139854431152,44.0654296875
2,67,2.6724462509155273,2.670748710632324,0.6585276126861572,188.80908203125,0.7847945690155029,50.06787109375
2,68,2.6450886726379395,2.643213987350464,0.5899944305419922,188.80908203125,0.5804867744445801,44.0654296875
2,69,2.6478941440582275,2.646393060684204,0.6019949913024902,188.80908203125,0.7933847904205322,50.06787109375
2,70,2.616530656814575,2.615370273590088,0.6234965324401855,188.80908203125,0.5699117183685303,44.0654296875
2,71,2.5959596633911133,2.595027208328247,0.5149853229522705,188.80908203125,0.779879093170166,50.06787109375
2,72,2.77205753326416,2.774611711502075,0.6590816974639893,188.80908203125,0.5858590602874756,44.0654296875
2,73,2.762960195541382,2.757842540740967,0.5924170017242432,188.80908203125,0.7793943881988525,50.06787109375
2,74,2.5939605236053467,2.5935544967651367,0.6179955005645752,188.80908203125,0.6539452075958252,44.0654296875
2,75,2.5914971828460693,2.587327003479004,0.5903046131134033,188.80908203125,0.82686448097229,50.06787109375
2,76,2.6115126609802246,2.6119329929351807,0.6554312705993652,188.80908203125,0.565166711807251,44.0654296875
2,77,2.5825376510620117,2.5818543434143066,0.6170046329498291,188.80908203125,0.6705715656280518,50.06787109375
2,78,2.5729446411132812,2.5749518871307373,0.5286524295806885,188.80908203125,0.5306186676025391,44.0654296875
2,79,2.5554699897766113,2.5569534301757812,0.6428744792938232,188.80908203125,0.8052186965942383,50.06787109375
2,80,2.511153221130371,2.512174129486084,0.6172778606414795,188.80908203125,0.5679235458374023,44.0654296875
2,81,2.5025360584259033,2.5055532455444336,0.6103465557098389,188.80908203125,0.8068022727966309,50.06787109375
2,82,2.513261556625366,2.5152690410614014,0.623039960861206,188.80908203125,0.6153638362884521,44.0654296875
2,83,2.4870264530181885,2.488874912261963,0.59906005859375,188.80908203125,0.7913165092468262,50.06787109375
2,84,2.4295010566711426,2.4315438270568848,0.6512296199798584,188.80908203125,0.587782621383667,44.0654296875
2,85,2.465733051300049,2.468883752822876,0.5884177684783936,188.80908203125,0.8124094009399414,50.06787109375
2,86,2.470884323120117,2.474050521850586,0.5978140830993652,188.80908203125,0.5812711715698242,44.0654296875
2,87,2.468608856201172,2.4711804389953613,0.5809578895568848,188.80908203125,0.7683920860290527,50.06787109375
2,88,2.407567024230957,2.4099032878875732,0.6625626087188721,188.80908203125,0.6130843162536621,44.0654296875
2,89,2.534287452697754,2.5313642024993896,0.6698050498962402,188.80908203125,0.7875900268554688,50.06787109375
2,90,2.4810986518859863,2.484142541885376,0.6199796199798584,188.80908203125,0.5838932991027832,44.0654296875
2,91,2.431854486465454,2.434553623199463,0.6150739192962646,188.80908203125,0.8035645484924316,50.06787109375
2,92,2.4758856296539307,2.479238510131836,0.6575751304626465,188.80908203125,0.6079807281494141,44.0654296875
2,93,2.436007499694824,2.4397177696228027,0.6698241233825684,188.80908203125,0.8329439163208008,50.06787109375
2,94,2.424149990081787,2.4290289878845215,0.6539995670318604,188.80908203125,0.5660884380340576,44.0654296875
2,95,2.367361545562744,2.371600389480591,0.6008219718933105,188.80908203125,0.7768447399139404,50.06787109375
2,96,2.3376898765563965,2.3429455757141113,0.6279675960540771,188.80908203125,0.5484285354614258,44.0654296875
2,97,2.402186393737793,2.4034721851348877,0.5760517120361328,188.80908203125,0.8405594825744629,50.06787109375
2,98,2.3997113704681396,2.406200885772705,0.6127443313598633,188.80908203125,0.5705883502960205,44.0654296875
2,99,2.3586246967315674,2.3636369705200195,0.5860035419464111,188.80908203125,0.7016973495483398,50.06787109375
4,0,7.601261138916016,7.601261138916016,1.2042949199676514,333.21923828125,1.2879629135131836,38.2333984375
4,1,6.441628456115723,6.440978050231934,1.3078646659851074,335.66064453125,1.2599716186523438,46.3349609375
4,2,5.8274455070495605,5.827792167663574,1.368948221206665,335.66064453125,1.5156900882720947,52.33740234375
4,3,5.624170303344727,5.623602867126465,1.264838457107544,335.66064453125,1.1394710540771484,46.3349609375
4,4,5.506432056427002,5.50618839263916,1.1641056537628174,335.66064453125,1.5534133911132812,52.33740234375
4,5,5.3628106117248535,5.36357307434082,1.1852822303771973,335.66064453125,1.1579062938690186,46.3349609375
4,6,5.299131393432617,5.301018238067627,1.2524287700653076,335.66064453125,1.2801120281219482,52.33740234375
4,7,5.206072807312012,5.207633018493652,1.2020235061645508,335.66064453125,0.996243953704834,46.3349609375
4,8,5.032305717468262,5.035337448120117,1.1793887615203857,335.66064453125,1.3778512477874756,52.33740234375
4,9,4.830703258514404,4.835458278656006,1.221550703048706,335.66064453125,1.0823085308074951,46.3349609375
4,10,4.639188766479492,4.647671699523926,1.1627566814422607,335.66064453125,1.3127129077911377,52.33740234375
4,11,4.365473747253418,4.358552932739258,1.2682135105133057,335.66064453125,1.1660499572753906,46.3349609375
4,12,4.087100982666016,4.06837272644043,1.197481632232666,335.66064453125,1.3606476783752441,52.33740234375
4,13,3.8176369667053223,3.806863307952881,1.199388027191162,335.66064453125,1.267582893371582,46.3349609375
4,14,3.9841160774230957,4.003876686096191,1.1588826179504395,335.66064453125,1.1926944255828857,52.33740234375
4,15,3.5856120586395264,3.582691192626953,1.1851117610931396,335.66064453125,1.2469897270202637,46.3349609375
4,16,3.5537853240966797,3.537191867828369,1.2561285495758057,335.66064453125,1.3677630424499512,52.33740234375
4,17,3.4556305408477783,3.4529640674591064,1.202711820602417,335.66064453125,1.1465342044830322,46.3349609375
4,18,3.267428159713745,3.256406784057617,1.225207805633545,335.66064453125,1.3483235836029053,52.33740234375
4,19,3.185565233230591,3.1744861602783203,1.1795990467071533,335.66064453125,1.15944242477417,46.3349609375
4,20,3.1961631774902344,3.1979482173919678,1.2911932468414307,335.66064453125,1.5492217540740967,52.33740234375
4,21,3.096534252166748,3.0905489921569824,1.376042366027832,335.66064453125,1.2594153881072998,46.3349609375
4,22,3.122419834136963,3.122856378555298,1.2885642051696777,335.66064453125,1.5325350761413574,52.33740234375
4,23,3.0339789390563965,3.0366833209991455,1.4818086624145508,335.66064453125,1.3263626098632812,46.3349609375
4,24,2.9791359901428223,2.9740123748779297,1.4214951992034912,335.66064453125,1.5420312881469727,52.33740234375
4,25,3.0685360431671143,3.062260866165161,1.4444427490234375,335.66064453125,1.2592928409576416,46.3349609375
4,26,3.1538736820220947,3.153555393218994,1.280710220336914,335.66064453125,1.5549719333648682,52.33740234375
4,27,3.388866662979126,3.3760924339294434,1.4854180812835693,335.66064453125,1.4162867069244385,46.3349609375
4,28,3.2112646102905273,3.2002511024475098,1.5028364658355713,335.66064453125,1.5311574935913086,52.33740234375
4,29,3.1321377754211426,3.128398895263672,1.1960020065307617,335.66064453125,1.1436512470245361,46.3349609375
4,30,2.9500632286071777,2.94490385055542,1.1909027099609375,335.66064453125,1.35545015335083,52.33740234375
4,31,2.940183639526367,2.9302992820739746,1.2144837379455566,335.66064453125,1.0982487201690674,46.3349609375
4,32,2.7880406379699707,2.7772374153137207,1.1631710529327393,335.66064453125,1.2171611785888672,52.33740234375
4,33,2.932705879211426,2.9046339988708496,1.1878182888031006,335.66064453125,1.113715410232544,46.3349609375
4,34,2.8371758460998535,2.809645652770996,1.1820523738861084,335.66064453125,1.3981657028198242,52.33740234375
4,35,2.8691320419311523,2.8484489917755127,1.119654655456543,335.66064453125,1.1556370258331299,46.3349609375
4,36,2.8621158599853516,2.820504665374756,1.1960463523864746,335.66064453125,1.391789197921753,52.33740234375
4,37,2.7362847328186035,2.7222018241882324,1.1448416709899902,335.66064453125,1.1135532855987549,46.3349609375
4,38,2.711099147796631,2.70766544342041,1.137357234954834,335.66064453125,1.2231638431549072,52.33740234375
4,39,2.7041611671447754,2.6951818466186523,1.1137001514434814,335.66064453125,1.0399160385131836,46.3349609375
4,40,2.627652168273926,2.6034836769104004,1.072279691696167,335.66064453125,1.2559332847595215,52.33740234375
4,41,2.6765024662017822,2.664304733276367,1.1408107280731201,335.66064453125,1.1446490287780762,46.3349609375
4,42,2.812800884246826,2.8060760498046875,1.1100213527679443,335.66064453125,1.2305362224578857,52.33740234375
4,43,2.6439194679260254,2.6326255798339844,1.0125102996826172,335.66064453125,1.0207583904266357,46.3349609375
4,44,2.7116708755493164,2.7002413272857666,1.1675574779510498,335.66064453125,1.3048326969146729,52.33740234375
4,45,2.719470977783203,2.7191367149353027,1.143578290939331,335.66064453125,1.1038000583648682,46.3349609375
4,46,2.65861177444458,2.656252861022949,1.104609489440918,335.66064453125,1.2784943580627441,52.33740234375
4,47,2.5902957916259766,2.5841357707977295,1.1048071384429932,335.66064453125,0.8493475914001465,46.3349609375
4,48,2.6035146713256836,2.588207960128784,0.9926135540008545,335.66064453125,1.1856229305267334,52.33740234375
4,49,2.654146432876587,2.6476147174835205,0.9324254989624023,335.66064453125,0.9940812587738037,46.3349609375
4,50,2.7566559314727783,2.7416751384735107,1.0628223419189453,335.66064453125,1.2345616817474365,52.33740234375
4,51,2.766007661819458,2.756350040435791,0.936241865158081,335.66064453125,0.9800796508789062,46.3349609375
4,52,2.667288303375244,2.651732921600342,0.9864974021911621,335.66064453125,1.1825168132781982,52.33740234375
4,53,2.621102809906006,2.610637903213501,1.2404882907867432,335.66064453125,0.9620237350463867,46.3349609375
4,54,2.6132760047912598,2.5912957191467285,1.0622546672821045,335.66064453125,1.2792978286743164,52.33740234375
4,55,2.6521811485290527,2.6411385536193848,1.3572731018066406,335.66064453125,1.1645081043243408,46.3349609375
4,56,2.601820707321167,2.5946197509765625,1.272392749786377,335.66064453125,1.4536056518554688,52.33740234375
4,57,2.539513111114502,2.531278133392334,1.1006927490234375,335.66064453125,1.1201138496398926,46.3349609375
4,58,2.6468558311462402,2.6400206089019775,1.1666746139526367,335.66064453125,1.3317854404449463,52.33740234375
4,59,2.7010085582733154,2.7003557682037354,0.9689357280731201,335.66064453125,0.9771976470947266,46.3349609375
4,60,2.615591526031494,2.6060755252838135,1.028595209121704,335.66064453125,1.3344907760620117,52.33740234375
4,61,2.7131972312927246,2.692992687225342,1.1204612255096436,335.66064453125,1.1793889999389648,46.3349609375
4,62,2.7442331314086914,2.733698844909668,1.0986192226409912,335.66064453125,1.2157034873962402,52.33740234375
4,63,2.6614432334899902,2.6512420177459717,1.0672907829284668,335.66064453125,1.109619140625,46.3349609375
4,64,2.60540771484375,2.6012279987335205,0.9961791038513184,335.66064453125,1.135350227355957,52.33740234375
4,65,2.630255699157715,2.6229565143585205,1.1298301219940186,335.66064453125,1.04848313331604,46.3349609375
4,66,2.568986177444458,2.5708231925964355,1.1013641357421875,335.66064453125,1.2559840679168701,52.33740234375
4,67,2.566727876663208,2.559783697128296,1.1136534214019775,335.66064453125,0.9596080780029297,46.3349609375
4,68,2.5370047092437744,2.529557228088379,1.0538718700408936,335.66064453125,1.4466111660003662,52.33740234375
4,69,2.498424768447876,2.4855027198791504,1.0941603183746338,335.66064453125,1.0100739002227783,46.3349609375
4,70,2.4830589294433594,2.482231616973877,1.0748140811920166,335.66064453125,1.184232234954834,52.33740234375
4,71,2.462602138519287,2.452157974243164,1.0729868412017822,335.66064453125,1.1074037551879883,46.3349609375
4,72,2.6389918327331543,2.6294074058532715,1.0171329975128174,335.66064453125,1.3494608402252197,52.33740234375
4,73,2.679694652557373,2.6744940280914307,1.0968241691589355,335.66064453125,1.1186745166778564,46.3349609375
4,74,2.484140396118164,2.4741649627685547,1.1947259902954102,335.66064453125,1.2865948677062988,52.33740234375
4,75,2.4766111373901367,2.464763879776001,0.9831027984619141,335.66064453125,0.9472754001617432,46.3349609375
4,76,2.5219507217407227,2.49735689163208,0.9551126956939697,335.66064453125,1.2415404319763184,52.33740234375
4,77,2.4977364540100098,2.4906258583068848,0.9983580112457275,335.66064453125,1.057225227355957,46.3349609375
4,78,2.4687957763671875,2.4613211154937744,1.072948694229126,335.66064453125,1.264638900756836,52.33740234375
4,79,2.4557900428771973,2.4485738277435303,1.2512319087982178,335.66064453125,1.0512428283691406,46.3349609375
4,80,2.4125475883483887,2.410740852355957,1.034130573272705,335.66064453125,1.196350336074829,52.33740234375
4,81,2.392819404602051,2.384246349334717,1.0664136409759521,335.66064453125,1.0884068012237549,46.3349609375
4,82,2.3922135829925537,2.3938241004943848,0.9911975860595703,335.66064453125,1.2686166763305664,52.33740234375
4,83,2.357573986053467,2.3515398502349854,1.093033790588379,335.66064453125,1.0289466381072998,46.3349609375
4,84,2.3388757705688477,2.3310394287109375,1.25480055809021,335.66064453125,1.3687176704406738,52.33740234375
4,85,2.402073383331299,2.3897042274475098,1.3579955101013184,335.66064453125,1.2172670364379883,46.3349609375
4,86,2.3378825187683105,2.3397879600524902,1.1648709774017334,335.66064453125,1.3479464054107666,52.33740234375
4,87,2.35269832611084,2.339348316192627,1.1577811241149902,335.66064453125,1.067943811416626,46.3349609375
4,88,2.2949910163879395,2.292734384536743,0.9032206535339355,335.66064453125,1.214277982711792,52.33740234375
4,89,2.468046188354492,2.4631705284118652,1.1028046607971191,335.66064453125,1.120887041091919,46.3349609375
4,90,2.3629798889160156,2.363995313644409,1.1840176582336426,335.66064453125,1.261681079864502,52.33740234375
4,91,2.3143060207366943,2.3012635707855225,1.2068705558776855,335.66064453125,1.1053974628448486,46.3349609375
4,92,2.361790895462036,2.369262456893921,1.1244661808013916,335.66064453125,1.1881663799285889,52.33740234375
4,93,2.3674590587615967,2.3631415367126465,1.0843799114227295,335.66064453125,1.0184788703918457,46.3349609375
4,94,2.3281776905059814,2.3293063640594482,1.1709589958190918,335.66064453125,1.332906723022461,52.33740234375
4,95,2.264185667037964,2.265223741531372,1.2554831504821777,335.66064453125,1.0771510601043701,46.3349609375
4,96,2.2647652626037598,2.2691073417663574,1.079118013381958,335.66064453125,1.3138878345489502,52.33740234375
4,97,2.3025646209716797,2.303159236907959,1.228496789932251,335.66064453125,1.1861457824707031,46.3349609375
4,98,2.3010621070861816,2.301969528198242,1.199542760848999,335.66064453125,1.3146419525146484,52.33740234375
4,99,2.2970938682556152,2.294011354446411,1.1685137748718262,335.66064453125,1.1106634140014648,46.3349609375
8,0,9.494565963745117,9.494565963745117,2.333108901977539,625.23095703125,2.3847124576568604,55.17333984375
8,1,6.628787040710449,6.629621982574463,2.4202444553375244,629.36376953125,2.503488540649414,43.7490234375
8,2,5.917649269104004,5.917730331420898,2.2940776348114014,629.36376953125,2.2981369495391846,50.8740234375
8,3,5.6346306800842285,5.635819435119629,2.278792381286621,629.36376953125,2.4123756885528564,56.87646484375
8,4,5.463871002197266,5.457240104675293,2.2298007011413574,629.36376953125,2.280153274536133,50.8740234375
8,5,5.23884391784668,5.234577178955078,2.3794429302215576,629.36376953125,2.5246779918670654,56.87646484375
8,6,5.127352714538574,5.149026393890381,2.767244338989258,629.36376953125,2.3485169410705566,50.8740234375
8,7,4.870606899261475,4.875457763671875,2.1994876861572266,629.36376953125,3.0220680236816406,56.87646484375
8,8,4.556844711303711,4.603656768798828,3.348435640335083,629.36376953125,3.0027406215667725,50.8740234375
8,9,4.348870754241943,4.313307285308838,2.6271555423736572,629.36376953125,2.664015769958496,56.87646484375
8,10,4.2022504806518555,4.194155693054199,2.5215721130371094,629.36376953125,2.593919038772583,50.8740234375
8,11,3.823215961456299,3.8309950828552246,2.574801445007324,629.36376953125,2.709960460662842,56.87646484375
8,12,3.5698795318603516,3.5587375164031982,2.48298716545105,629.36376953125,2.481304407119751,50.8740234375
8,13,3.4537911415100098,3.479719638824463,2.4493215084075928,629.36376953125,2.6811583042144775,56.87646484375
8,14,3.913529872894287,3.8636624813079834,2.5297088623046875,629.36376953125,2.375638961791992,50.8740234375
8,15,3.3688406944274902,3.3391571044921875,2.607511043548584,629.36376953125,2.5088369846343994,56.87646484375
8,16,3.3752849102020264,3.3527755737304688,2.463846445083618,629.36376953125,2.541792869567871,50.8740234375
8,17,3.52337646484375,3.4876837730407715,2.331425428390503,629.36376953125,2.6130902767181396,56.87646484375
8,18,3.338963031768799,3.316917896270752,2.4391188621520996,629.36376953125,2.6418590545654297,50.8740234375
8,19,3.3742570877075195,3.3141045570373535,2.8280930519104004,629.36376953125,2.4432859420776367,56.87646484375
8,20,3.386603355407715,3.3558592796325684,2.3823468685150146,629.36376953125,2.2900803089141846,50.8740234375
8,21,3.2616891860961914,3.195505142211914,2.5253875255584717,629.36376953125,2.3915112018585205,56.87646484375
8,22,3.3107850551605225,3.262011766433716,2.3912277221679688,629.36376953125,2.4041879177093506,50.8740234375
8,23,3.111125946044922,3.072591781616211,2.4390170574188232,629.36376953125,2.5231099128723145,56.87646484375
8,24,3.126859188079834,3.0894789695739746,2.2362003326416016,629.36376953125,1.9708383083343506,50.8740234375
8,25,3.1843461990356445,3.158153772354126,2.4862735271453857,629.36376953125,2.3989627361297607,56.87646484375
8,26,3.3013148307800293,3.236159324645996,2.395449161529541,629.36376953125,2.260122776031494,50.8740234375
8,27,3.56969952583313,3.4091691970825195,2.2380735874176025,629.36376953125,2.3816516399383545,56.87646484375
8,28,3.318514823913574,3.242184638977051,2.029085397720337,629.36376953125,2.1116909980773926,50.8740234375
8,29,3.2077322006225586,3.1432666778564453,2.224027633666992,629.36376953125,2.3615734577178955,56.87646484375
8,30,3.0328242778778076,2.996385097503662,2.214437246322632,629.36376953125,2.1563427448272705,50.8740234375
8,31,3.0435776710510254,3.024588108062744,2.104315757751465,629.36376953125,2.349238157272339,56.87646484375
8,32,2.8865749835968018,2.8828067779541016,2.3677971363067627,629.36376953125,2.2235465049743652,50.8740234375
8,33,3.0462779998779297,2.9888603687286377,2.5305287837982178,629.36376953125,2.10486102104187,56.87646484375
8,34,2.9287848472595215,2.9436323642730713,2.1744861602783203,629.36376953125,1.9976396560668945,50.8740234375
8,35,2.9786746501922607,3.001577615737915,2.150845527648926,629.36376953125,2.3294906616210938,56.87646484375
8,36,2.928966999053955,2.915332794189453,2.3197848796844482,629.36376953125,1.9673738479614258,50.8740234375
8,37,2.8382859230041504,2.859062671661377,2.456923246383667,629.36376953125,2.741319417953491,56.87646484375
8,38,2.8239455223083496,2.8302173614501953,1.4466290473937988,629.36376953125,1.3256123065948486,50.8740234375
8,39,2.846467971801758,2.855525493621826,1.3591241836547852,629.36376953125,1.4221572875976562,56.87646484375
8,40,2.7480173110961914,2.771606922149658,1.3430025577545166,629.36376953125,1.2846934795379639,50.8740234375
8,41,2.8399410247802734,2.846727132797241,1.3727242946624756,629.36376953125,1.4422357082366943,56.87646484375
8,42,2.945882558822632,2.9572932720184326,1.3659124374389648,629.36376953125,1.2446496486663818,50.8740234375
8,43,2.813755750656128,2.78644061088562,1.308107852935791,629.36376953125,1.6197302341461182,56.87646484375
8,44,2.866173267364502,2.8244900703430176,1.392465591430664,629.36376953125,1.2486441135406494,50.8740234375
8,45,2.8690195083618164,2.8475944995880127,1.314924955368042,629.36376953125,1.4129917621612549,56.87646484375
8,46,2.8274877071380615,2.814006805419922,1.3651185035705566,629.36376953125,1.27669358253479,50.8740234375
8,47,2.706688404083252,2.6944315433502197,1.3214232921600342,629.36376953125,1.426870584487915,56.87646484375
8,48,2.754565715789795,2.726224184036255,1.323145866394043,629.36376953125,1.2413766384124756,50.8740234375
8,49,2.747607469558716,2.7469098567962646,1.336360216140747,629.36376953125,1.4500501155853271,56.87646484375
8,50,2.8802194595336914,2.8823013305664062,1.373305082321167,629.36376953125,1.3002400398254395,50.8740234375
8,51,2.9291560649871826,2.9515247344970703,1.325117588043213,629.36376953125,1.3869996070861816,56.87646484375
8,52,2.799335479736328,2.786207675933838,1.3467190265655518,629.36376953125,1.313236951828003,50.8740234375
8,53,2.7082583904266357,2.700798511505127,1.5028910636901855,629.36376953125,1.5849874019622803,56.87646484375
8,54,2.727597236633301,2.7312684059143066,1.559990406036377,629.36376953125,1.3532047271728516,50.8740234375
8,55,2.74833083152771,2.7414276599884033,1.3612287044525146,629.36376953125,1.4650568962097168,56.87646484375
8,56,2.6562886238098145,2.629934310913086,1.3289744853973389,629.36376953125,1.2458288669586182,50.8740234375
8,57,2.653946876525879,2.659440279006958,1.3108563423156738,629.36376953125,1.4392952919006348,56.87646484375
8,58,2.8023791313171387,2.801422595977783,1.3974621295928955,629.36376953125,1.2906591892242432,50.8740234375
8,59,2.8258731365203857,2.7933156490325928,1.3102352619171143,629.36376953125,1.409355878829956,56.87646484375
8,60,2.7281858921051025,2.6988258361816406,1.3349342346191406,629.36376953125,1.277428150177002,50.8740234375
8,61,2.820618152618408,2.789381265640259,1.3714447021484375,629.36376953125,1.4753572940826416,56.87646484375
8,62,2.8655920028686523,2.8610410690307617,1.3345563411712646,629.36376953125,1.2355351448059082,50.8740234375
